elapsed_sec,raw_x,raw_y,raw_z
47.0266985,5650,-1225,13925
47.04170511,5237,341,14612
47.05671171,6124,-300,14568
47.07171832,6163,-321,14439
47.08672492,5887,-938,14034
47.10173153,6098,-1644,14379
47.11673814,6802,-676,15579
47.13174474,6404,-91,15024
47.14675135,6265,-56,14624
47.16175796,7940,1992,14304
47.17676456,7443,188,13187
47.19177117,5703,356,15024
47.20677778,3989,1196,16311
47.22178438,7668,214,14460
47.23679099,1870,165,14004
47.2517976,10037,997,13398
47.2668042,6161,1343,15921
47.28181081,8328,515,16573
47.29681742,7170,2259,15981
47.31182402,5685,786,14879
47.32683063,5384,388,13788
47.34183724,5027,-222,13389
47.35684384,6164,-1668,13951
47.37185045,6678,-1328,14068
47.38685706,7035,372,16452
47.40186366,6236,1115,16890
47.41687027,5404,1369,14842
47.43187688,5816,-110,13933
47.44688348,5665,-336,13471
47.46189009,6444,-2871,14089
47.4768967,6757,-3273,14190
47.4919033,6976,-2176,14934
47.50690991,6710,-1007,16306
47.52191652,7235,-539,15843
47.53692312,7090,-360,16354
47.55192973,5989,-748,15015
47.56693634,6140,-1338,14272
47.58194294,6306,-710,14911
47.59694955,6082,648,14938
47.61195616,5779,1206,15168
47.62696276,5723,823,14635
47.64196937,6157,452,15187
47.65697598,6135,172,14945
47.67198258,6144,839,15369
47.68698919,5642,802,15175
47.7019958,5297,1065,15351
47.7170024,4811,1428,14726
47.73200901,4836,-1275,13798
47.74701562,5124,-2378,13748
47.76202222,4994,-1309,13842
47.77702883,5794,-278,14795
47.79203544,6176,212,16273
47.80704204,6442,1494,16841
47.82204865,5896,1551,15111
47.83705526,5384,-155,14973
47.85206186,5387,-1484,13970
47.86706847,5293,-1596,13644
47.88207508,4522,-1697,13878
47.89708168,5033,-509,14744
47.91208829,6936,-676,16900
47.92709489,6580,593,17067
47.9421015,5895,509,15336
47.95710811,4945,-765,14059
47.97211471,5032,-1002,13364
47.98712132,5419,-906,14314
48.00212793,6364,219,15052
48.01713453,6031,462,15471
48.03214114,6183,1349,16025
48.04714775,6014,1099,16619
48.06215435,6554,1486,15765
48.07716096,5250,250,14811
48.09216757,5347,-694,14871
48.10717417,5638,-1453,16306
48.12218078,5815,-1645,15153
48.13718739,6262,-1287,14523
48.15219399,6012,-175,15327
48.1672006,5893,-431,13956
48.18220721,4648,-64,14900
48.19721381,6177,378,15065
48.21222042,5393,519,14836
48.22722703,6112,58,15441
48.24223363,6501,241,15454
48.25724024,6749,1383,15174
48.27224685,6576,1736,14570
48.28725345,5688,1372,13905
48.30226006,5301,1730,14203
48.31726667,4663,863,14664
48.33227327,5755,622,16142
48.34727988,4877,486,15417
48.36228649,5614,607,15763
48.37729309,5348,-294,14231
48.3922997,5550,58,15247
48.40730631,5506,237,14848
48.42231291,5524,-204,15280
48.43731952,5147,-834,15350
48.45232613,4668,371,15421
48.46733273,5348,401,14812
48.48233934,5023,-6,14387
48.49734595,4776,-1116,14757
48.51235255,5125,-980,15180
48.52735916,6163,-308,17111
48.54236577,4832,-479,16405
48.55737237,3935,-640,14825
48.57237898,4270,-640,13823
48.58738559,3910,-513,14086
48.60239219,4642,-39,15042
48.6173988,4501,409,14738
48.63240541,4921,934,14642
48.64741201,5013,58,15115
48.66241862,4713,-87,16255
48.67742523,5496,544,15835
48.69243183,5170,534,14743
48.70743844,4702,13,13947
48.72244505,4420,-1931,13404
48.73745165,4661,-4239,14079
48.75245826,4573,-5189,14601
48.76746486,5196,-3847,15240
48.78247147,6161,-1678,17898
48.79747808,6154,584,17485
48.81248468,5795,1641,14554
48.82749129,4783,-1848,14873
48.8424979,4195,-4141,14107
48.8575045,5189,-4104,13345
48.87251111,4634,-4437,12977
48.88751772,4920,-3344,15422
48.90252432,6199,-1861,16134
48.91753093,6140,-1125,16526
48.93253754,5508,-860,16207
48.94754414,6079,-1364,15685
48.96255075,5875,-1154,15441
48.97755736,5911,-1953,14968
48.99256396,5532,-2870,15333
49.00757057,5267,-2675,14258
49.02257718,5376,-2515,14584
49.03758378,5862,-1112,14689
49.05259039,5651,-1446,15146
49.067597,5913,-1836,15630
49.0826036,6288,-2603,15757
49.09761021,5802,-2875,15511
49.11261682,5800,-2369,13972
49.12762342,6324,-188,14987
49.14263003,5068,152,14820
49.15763664,5130,-607,15491
49.17264324,5638,-788,16150
49.18764985,5144,109,15273
49.20265646,5284,-44,14663
49.21766306,4397,171,13866
49.23266967,4204,-1288,14158
49.24767628,4546,-3388,14297
49.26268288,5059,-3333,15178
49.27768949,5462,-1555,15614
49.2926961,5479,207,14548
49.3077027,5781,14,14615
49.32270931,5310,-737,14283
49.33771592,5145,-1268,15166
49.35272252,5835,-1869,15683
49.36772913,5499,-1095,16272
49.38273574,6590,-530,17468
49.39774234,6376,-23,17196
49.41274895,6871,-33,16190
49.42775556,5792,-1458,14188
49.44276216,4473,-2573,13226
49.45776877,4374,-5704,11699
49.47277538,4348,-7651,12666
49.48778198,4835,-6029,13586
49.50278859,5448,-2579,14255
49.5177952,6553,-1539,15937
49.5328018,6630,-394,17412
49.54780841,7500,-658,15918
49.56281502,6045,-1171,14755
49.57782162,6292,-1767,14755
49.59282823,6632,-2309,14623
49.60783483,5723,-3185,14006
49.62284144,5676,-2349,14470
49.63784805,5846,-930,16347
49.65285465,6457,-845,16135
49.66786126,6502,957,15348
49.68286787,7316,1085,14526
49.69787447,5917,-802,14384
49.71288108,5875,-1355,15242
49.72788769,6997,-3841,15059
49.74289429,5561,-2991,13658
49.7579009,6501,-1065,13934
49.77290751,6483,-183,17548
49.78791411,6509,1144,16309
49.80292072,5082,-363,14462
49.81792733,4362,-2555,13307
49.83293393,4347,-4562,13161
49.84794054,4753,-5008,12789
49.86294715,5877,-3067,13608
49.87795375,5975,-849,14640
49.89296036,6263,312,15748
49.90796697,7119,206,17369
49.92297357,6903,705,17120
49.93798018,6065,-822,15474
49.95298679,4992,-1896,14215
49.96799339,5363,-3013,13515
49.983,5983,-2516,14545
49.99800661,6176,-1602,15213
50.01301321,5353,893,14073
50.02801982,5736,-433,14382
50.04302643,6920,252,15867
50.05803303,7869,3534,14984
50.07303964,8057,7076,18031
50.08804625,5475,5661,14915
50.10305285,4374,-743,11839
50.11805946,3616,-6804,13482
50.13306607,4463,-8958,12201
50.14807267,5168,-4419,13532
50.16307928,5771,-253,15274
50.17808589,6808,3821,16174
50.19309249,6995,3580,16440
50.2080991,5722,1832,14924
50.22310571,5676,-1257,13519
50.23811231,5420,-3137,13042
50.25311892,5236,-2948,13972
50.26812553,5992,-1783,14688
50.28313213,5977,-1402,15053
50.29813874,6109,-2017,13990
50.31314535,6008,-2162,14602
50.32815195,6188,-2145,15051
50.34315856,6504,-1056,14779
50.35816517,6677,-363,15700
50.37317177,7141,42,16083
50.38817838,6854,-643,15525
50.40318498,6994,120,15422
50.41819159,6003,-91,14261
50.4331982,5973,-1538,13324
50.4482048,6323,-752,13959
50.46321141,6688,436,15230
50.47821802,8309,2483,16776
50.49322462,7962,4624,17588
50.50823123,6867,4906,16203
50.52323784,6338,2891,15220
50.53824444,5861,110,14059
50.55325105,5942,-1715,13498
50.56825766,5153,-3575,12463
50.58326426,5537,-3040,14275
50.59827087,5652,-739,14669
50.61327748,5958,1048,14938
50.62828408,6567,2757,15656
50.64329069,6102,1842,15242
50.6582973,5586,1269,14816
50.6733039,5469,-259,14133
50.68831051,4380,-1712,13732
50.70331712,4738,-3079,13994
50.71832372,5545,-2047,13973
50.73333033,5649,192,14855
50.74833694,5906,1164,15170
50.76334354,6130,1536,15014
50.77835015,6114,366,14721
50.79335676,6033,-915,15059
50.80836336,6201,-1078,15131
50.82336997,6726,790,15959
50.83837658,6649,1922,15738
50.85338318,6415,2387,15241
50.86838979,6235,2872,15153
50.8833964,5665,1094,14991
50.898403,6049,-668,14690
50.91340961,5757,-923,14820
50.92841622,6125,-344,15269
50.94342282,5869,878,14884
50.95842943,6083,753,14629
50.97343604,5724,1129,14682
50.98844264,5819,911,14722
51.00344925,5821,-48,15337
51.01845586,5764,-70,14913
51.03346246,5783,-146,15086
51.04846907,5289,745,15011
51.06347568,5550,687,15185
51.07848228,5595,630,14730
51.09348889,5518,-146,14718
51.1084955,5710,-834,15043
51.1235021,5576,-1259,14557
51.13850871,5791,122,14968
51.15351532,6370,383,15448
51.16852192,6452,1622,14899
51.18352853,5051,1441,15174
51.19853514,4819,393,14547
51.21354174,4983,-425,14535
51.22854835,5340,-115,14484
51.24355495,5677,938,15466
51.25856156,6032,1613,15401
51.27356817,5192,2407,16132
51.28857477,5759,1822,15462
51.30358138,5354,1663,15115
51.31858799,4958,309,14864
51.33359459,5098,-847,14508
51.3486012,5346,-1022,14393
51.36360781,5161,-201,15382
51.37861441,5470,1276,15605
51.39362102,5830,1797,15501
51.40862763,5994,2283,15650
51.42363423,6039,1311,15169
51.43864084,5832,1041,15483
51.45364745,5383,586,15430
51.46865405,4928,316,14397
51.48366066,5171,173,14597
51.49866727,5372,363,14998
51.51367387,5898,405,15448
51.52868048,5617,1065,15247
51.54368709,5644,1002,15219
51.55869369,5646,969,15043
51.5737003,5464,455,14483
51.58870691,6203,9,14415
51.60371351,5436,445,14999
51.61872012,6006,184,15062
51.63372673,5172,-41,14797
51.64873333,5160,1021,15059
51.66373994,5378,1563,15223
51.67874655,5153,1461,14945
51.69375315,5147,1164,14980
51.70875976,4806,543,14786
51.72376637,4619,82,15187
51.73877297,5132,870,14761
51.75377958,4948,1375,15111
51.76878619,5580,2200,15040
51.78379279,5164,2669,14852
51.7987994,4629,1650,14488
51.81380601,5143,429,15257
51.82881261,5250,-440,15421
51.84381922,5547,-1339,15293
51.85882583,5368,18,15403
51.87383243,5117,917,14902
51.88883904,5587,1958,14812
51.90384565,5620,2572,16412
51.91885225,5930,1291,15316
51.93385886,5678,38,15063
51.94886547,5382,-135,14434
51.96387207,4953,-1137,14412
51.97887868,5293,-901,14649
51.99388529,6059,140,15244
52.00889189,6216,222,15579
52.0238985,6548,187,15243
52.03890511,6028,388,15143
52.05391171,5935,661,14660
52.06891832,5470,-166,14061
52.08392492,5360,88,14321
52.09893153,5440,-6,14624
52.11393814,5937,86,15061
52.12894474,5969,112,15215
52.14395135,5564,-242,14990
52.15895796,6251,-432,14833
52.17396456,5092,96,15045
52.18897117,6049,1099,15313
52.20397778,5878,1058,14759
52.21898438,5903,993,14805
52.23399099,5907,219,14995
52.2489976,5402,462,15062
52.2640042,5586,440,15044
52.27901081,5789,1121,15399
52.29401742,5106,921,15444
52.30902402,5607,804,14950
52.32403063,5514,633,15061
52.33903724,5063,236,15133
52.35404384,5544,-952,14817
52.36905045,5550,-256,14639
52.38405706,5729,-1497,13940
52.39906366,3864,-1558,14774
52.41407027,5782,768,15009
52.42907688,7074,1635,15809
52.44408348,6097,1417,15145
52.45909009,6603,1120,14840
52.4740967,6405,244,14393
52.4891033,5566,-704,14185
52.50410991,5326,-1063,14491
52.51911652,5717,-96,14926
52.53412312,6010,382,15005
52.54912973,5788,1069,15758
52.56413634,6336,1042,15168
52.57914294,5997,1180,15070
52.59414955,5518,1236,15492
52.60915616,5351,-677,14431
52.62416276,5283,-2376,13890
52.63916937,5164,-2156,14323
52.65417598,5559,-725,14728
52.66918258,5898,-256,14756
52.68418919,5995,567,14835
52.6991958,5707,485,14941
52.7142024,6477,701,15392
52.72920901,6119,235,15698
52.74421562,6597,322,15596
52.75922222,5913,183,14398
52.77422883,5447,-34,14037
52.78923544,5407,-1801,13401
52.80424204,5678,-1804,14605
52.81924865,7431,3034,16580
52.83425526,6940,6645,16908
52.84926186,6050,5486,16962
52.86426847,6062,2362,14567
52.87927508,5154,-1149,13157
52.89428168,4269,-5168,12113
52.90928829,4556,-5417,12973
52.92429489,5134,-2215,13640
52.9393015,6214,969,14910
52.95430811,7226,3550,16546
52.96931471,6667,3705,17019
52.98432132,7288,2344,17179
52.99932793,5744,-143,15335
53.01433453,5710,-580,14329
53.02934114,5769,135,14650
53.04434775,5746,782,15512
53.05935435,5870,1107,15530
53.07436096,5507,975,14756
53.08936757,5566,-520,14758
53.10437417,5499,-405,15079
53.11938078,5891,34,15312
53.13438739,5894,743,15217
53.14939399,6119,714,15223
53.1644006,5872,921,14925
53.17940721,5851,928,15272
53.19441381,5260,565,14656
53.20942042,5031,-117,13780
53.22442703,5544,-298,13834
53.23943363,5999,503,14735
53.25444024,5790,1535,15164
53.26944685,5950,1636,16086
53.28445345,5783,2360,15519
53.29946006,5696,1946,14939
53.31446667,5247,1218,14705
53.32947327,5512,88,14520
53.34447988,5334,-944,14616
53.35948649,5226,-644,14907
53.37449309,5689,132,15185
53.3894997,5729,1075,15212
53.40450631,5649,1676,15388
53.41951291,5931,1286,15369
53.43451952,5771,585,15195
53.44952613,5538,474,15244
53.46453273,5233,-910,14707
53.47953934,6091,-1143,14967
53.49454595,5996,-65,15280
53.50955255,6209,1111,15758
53.52455916,6471,2510,15907
53.53956577,6162,2747,15491
53.55457237,6194,1402,14755
53.56957898,5865,343,14246
53.58458559,5519,-858,13948
53.59959219,5729,-1252,14267
53.6145988,5054,-169,14976
53.62960541,5311,761,14953
53.64461201,5586,1176,15540
53.65961862,5880,1448,15538
53.67462523,6286,276,15729
53.68963183,6058,-657,14781
53.70463844,5579,-497,14688
53.71964505,5636,-358,14631
53.73465165,5316,-70,15095
53.74965826,5300,-190,14968
53.76466486,5423,-42,14890
53.77967147,5608,373,15474
53.79467808,6055,908,15431
53.80968468,5950,1919,15470
53.82469129,5489,1866,15275
53.8396979,5905,1040,14765
53.8547045,5538,518,14593
53.86971111,5791,389,15067
53.88471772,6186,1078,15071
53.89972432,5589,1069,15042
53.91473093,5422,862,15362
53.92973754,5839,642,15059
53.94474414,6200,553,14869
53.95975075,6275,338,14920
53.97475736,5475,375,14544
53.98976396,5787,-220,14632
54.00477057,5667,-142,15153
54.01977718,5675,-210,14645
54.03478378,6400,-158,15069
54.04979039,5712,887,14699
54.064797,5934,509,15188
54.0798036,5821,689,15310
54.09481021,6037,-7,14950
54.10981682,5943,92,15445
54.12482342,6217,602,15409
54.13983003,5806,370,15277
54.15483664,5693,-288,14882
54.16984324,5472,-441,14688
54.18484985,5628,-896,14473
54.19985646,5619,-646,14790
54.21486306,6151,-67,15244
54.22986967,5979,207,14716
54.24487628,6185,495,14820
54.25988288,5342,-268,15094
54.27488949,5034,-1193,14504
54.2898961,5744,-3118,13270
54.3049027,5399,-1988,13796
54.31990931,6322,-480,15335
54.33491592,6741,2150,16519
54.34992252,6982,2834,15799
54.36492913,6073,2516,15605
54.37993574,6463,-882,14155
54.39494234,5975,-3546,12711
54.40994895,4844,-2554,14727
54.42495556,5946,-1876,13632
54.43996216,5097,-1245,14193
54.45496877,6044,-670,15221
54.46997538,7113,1025,15469
54.48498198,6159,1527,16316
54.49998859,6777,863,15377
54.5149952,6029,-500,14885
54.5300018,5630,-2358,13995
54.54500841,5218,-3749,13665
54.56001502,5610,-3339,13438
54.57502162,5314,-1613,14208
54.59002823,5764,1304,15111
54.60503483,7427,3981,16789
54.62004144,7274,4727,16298
54.63504805,6365,2048,14990
54.65005465,5567,-1614,13749
54.66506126,5772,-3385,13085
54.68006787,5361,-3362,13262
54.69507447,5538,-1920,13832
54.71008108,6217,-555,14669
54.72508769,6646,956,16256
54.74009429,7317,2194,16828
54.7551009,6715,2559,16210
54.77010751,6296,1403,15045
54.78511411,5086,-2121,13656
54.80012072,5010,-4104,13331
54.81512733,5489,-4500,13525
54.83013393,5823,-2592,14393
54.84514054,5928,-344,15074
54.86014715,6402,564,15285
54.87515375,6876,883,15011
54.89016036,6542,1213,16158
54.90516697,6413,481,15343
54.92017357,6025,-146,14993
54.93518018,5938,-852,14615
54.95018679,6266,-742,14832
54.96519339,5647,-777,14923
54.9802,5556,-993,14868
54.99520661,6052,14,14995
55.01021321,6216,468,15694
55.02521982,6261,502,15541
55.04022643,6020,55,14662
55.05523303,5290,-1312,14276
55.07023964,5339,-1913,14536
55.08524625,4966,-1494,14124
55.10025285,5518,-1783,14586
55.11525946,5968,-965,15357
55.13026607,5881,-744,15534
55.14527267,6127,-461,14929
55.16027928,5779,-1252,14439
55.17528589,4783,-3422,13982
55.19029249,5004,-4191,13813
55.2052991,5627,-2289,14847
55.22030571,5781,143,15174
55.23531231,7077,2382,16087
55.25031892,6834,4117,16637
55.26532553,5896,2263,15425
55.28033213,4764,-991,13523
55.29533874,4963,-3857,12948
55.31034535,4541,-4084,13600
55.32535195,5627,-2173,14480
55.34035856,5891,-677,15646
55.35536517,6692,539,15617
55.37037177,5875,14,16180
55.38537838,5853,-315,15562
55.40038498,5836,-691,14640
55.41539159,6648,-1071,14556
55.4303982,5803,-1149,14577
55.4454048,5933,-931,14936
55.46041141,5974,-694,15383
55.47541802,6321,-637,15239
55.49042462,5562,-11,15201
55.50543123,5755,-2192,14021
55.52043784,5249,-2559,13650
55.53544444,5532,-2886,13708
55.55045105,6239,-2098,15072
55.56545766,6014,-656,15277
55.58046426,5967,-263,15476
55.59547087,6023,-519,14651
55.61047748,5583,-1654,14895
55.62548408,5474,-2748,14244
55.64049069,5551,-2267,14179
55.6554973,6140,494,15282
55.6705039,6914,2206,16149
55.68551051,6592,4277,16343
55.70051712,6908,2556,15882
55.71552372,6096,189,14576
55.73053033,5399,-1771,13486
55.74553694,4871,-2698,12738
55.76054354,4947,-2646,13722
55.77555015,5697,-997,14575
55.79055676,6223,565,15898
55.80556336,7001,1755,16156
55.82056997,6448,1308,16063
55.83557658,5547,1271,14860
55.85058318,5869,-74,14813
55.86558979,5461,-1504,14539
55.8805964,5838,-1980,14394
55.895603,5948,-1445,15454
55.91060961,5378,-1105,15582
55.92561622,6430,-650,14979
55.94062282,4577,-2190,13812
55.95562943,5458,-2014,14732
55.97063604,6052,-1212,14628
55.98564264,6385,-735,14928
56.00064925,6084,259,14974
56.01565586,5737,1380,15130
56.03066246,6466,1395,15454
56.04566907,6912,834,15436
56.06067568,6185,440,15376
56.07568228,5873,-331,14329
56.09068889,5859,-899,14713
56.1056955,5685,-645,14949
56.1207021,5891,-424,15126
56.13570871,5853,-256,14864
56.15071532,5917,-59,14355
56.16572192,5627,-1274,14456
56.18072853,5372,-2808,13919
56.19573514,3005,-1456,17541
56.21074174,6294,-1302,13917
56.22574835,4816,-198,16018
56.24075495,6880,-73,14813
56.25576156,5364,283,15177
56.27076817,5221,-875,14707
56.28577477,5810,-1073,14497
56.30078138,5780,-922,14992
56.31578799,6047,-233,15370
56.33079459,6111,109,15129
56.3458012,6154,344,15272
56.36080781,6302,367,15300
56.37581441,6137,-274,15187
56.39082102,5972,-1008,14407
56.40582763,5668,-1789,13955
56.42083423,6453,-2420,14429
56.43584084,6487,-839,14757
56.45084745,6417,-130,15209
56.46585405,6558,571,15576
56.48086066,6106,522,15276
56.49586727,5866,280,15068
56.51087387,6447,-231,15127
56.52588048,6323,-419,14694
56.54088709,5964,-1244,15138
56.55589369,5983,-639,15099
56.5709003,6269,-548,14779
56.58590691,5699,-967,14744
56.60091351,6264,-1295,14307
56.61592012,6180,-1125,15230
56.63092673,6627,166,15364
56.64593333,6431,1484,15458
56.66093994,6632,1663,15408
56.67594655,6036,1132,15080
56.69095315,5900,-145,13916
56.70595976,5740,-2438,13821
56.72096637,5068,-3729,12864
